"myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2","cluster","gene"
0.779,1.49387864052788,0.558,2.17485210428931,0.809,0.33,"1","RNU2-1.7"
0.779,1.49387864052788,0.558,2.17485210428931,0.809,0.33,"1","RNU2-1.6"
0.779,1.49387864052788,0.558,2.17485210428931,0.809,0.33,"1","RNU2-1.5"
0.779,1.49387864052788,0.558,2.17485210428931,0.809,0.33,"1","RNU2-1.4"
0.778,1.11809451788849,0.556,1.61308225724859,1,0.973,"1","HIST1H4C"
0.778,0.798391080669549,0.556,1.17029641811494,0.941,0.52,"1","DHFR"
0.778,1.50738418608014,0.556,2.19673973337764,0.809,0.325,"1","U2.2"
0.778,1.47752285008919,0.556,2.14918014638245,0.809,0.33,"1","RNU2-1.3"
0.777,0.361450116161751,0.554,1.51837962687812,0.838,0.343,"1","HNRNPA3P3"
0.777,0.83506825571704,0.554,1.21090772951601,0.882,0.37,"1","MELK"
0.777,0.987684021362741,0.554,1.50995391219429,0.912,0.489,"1","TEAD2"
0.777,1.4756337680453,0.554,2.14679116507774,0.809,0.332,"1","RNU2-1.2"
0.777,0.642305711507555,0.554,0.926692612462784,1,1,"1","HNRNPA1"
0.776,1.45399414297304,0.552,2.11414945719387,0.809,0.334,"1","RNU2-1.10"
0.776,1.45534803337408,0.552,2.11616502609652,0.809,0.336,"1","RNU2-1.1"
0.776,0.779674178148502,0.552,1.13460996997409,0.985,0.605,"1","SRP9P1"
0.775,0.946078082024693,0.55,1.36585651451885,1,0.93,"1","SNRPD1"
0.775,1.46902328673923,0.55,2.13630990253587,0.809,0.332,"1","RNU2-1.9"
0.774,1.15420346643744,0.548,1.68995369695844,0.824,0.355,"1","CTB-36O1.4"
0.774,0.443922348221447,0.548,1.61143048547375,0.765,0.227,"1","HMGB1P1"
0.774,1.44810569067894,0.548,2.10503593344403,0.809,0.334,"1","RNU2-1"
0.774,0.848926927481988,0.548,1.23133234127876,0.956,0.493,"1","BRCA2"
0.774,0.662998234485839,0.548,0.956539496025234,1,0.986,"1","RP5-940J5.9"
0.774,0.793154972957774,0.548,1.15049313602089,1,0.955,"1","RP11-20O24.4"
0.773,1.07996794317457,0.546,1.58695184527062,0.971,0.739,"1","RP11-32K4.1"
0.773,0.585400307801207,0.546,1.31961770683366,0.971,0.793,"1","HSP90AB3P"
0.773,0.641731157427594,0.546,1.00257875434994,0.985,0.866,"1","RPS7P11"
0.773,0.860715027285091,0.546,1.24753262512941,0.912,0.48,"1","RFC5"
0.773,0.747512222485202,0.546,1.08390335691174,1,0.791,"1","RP11-543P15.1"
0.772,0.330502801082672,0.544,0.778996451904187,1,0.641,"1","FKSG54"
0.772,0.731583473630264,0.544,1.0567818993134,0.971,0.593,"1","UBE2T"
0.771,0.56941299009398,0.542,0.822920427275626,0.985,0.611,"1","GMNN"
0.771,0.822307274582056,0.542,1.18847917065526,0.985,0.718,"1","SAE1"
0.771,0.872790922755732,0.542,1.26874024445522,1,0.75,"1","RP13-104F24.1"
0.771,0.526313066758211,0.542,0.759588484777629,1,0.743,"1","NUSAP1"
0.77,1.00439972713095,0.54,1.46051181688873,0.882,0.43,"1","SNRPGP15"
0.77,0.836256147504922,0.54,1.21215295240542,0.882,0.432,"1","BRCA1"
0.77,0.616865374211715,0.54,0.897420483106289,0.956,0.55,"1","HN1L"
0.77,0.814939045228416,0.54,1.17629239288663,0.971,0.641,"1","CCNB2"
0.769,0.731341526616513,0.538,1.05867292379084,0.941,0.52,"1","RPA3"
0.769,0.667961775085337,0.538,0.966970693218922,0.985,0.62,"1","MCM3"
0.769,1.56171607757925,0.538,2.28086835088609,0.794,0.316,"1","LINC01224"
0.769,0.17684717791436,0.538,0.257169201848538,0.956,0.477,"1","SPC24"
0.769,0.798082766240949,0.538,1.1706472836455,0.765,0.218,"1","HS3ST3B1"
0.769,0.833171688861272,0.538,1.20762049457265,0.926,0.523,"1","FEN1"
0.767,0.756003458181866,0.534,1.09326678552381,0.941,0.477,"1","NDC80"
0.767,0.865949279035354,0.534,1.25096034974273,0.882,0.425,"1","AURKB"
0.767,1.0905574848292,0.534,1.66434940668176,0.75,0.216,"1","LIN28A"
0.766,0.693290901192315,0.532,1.00206426720193,1,0.884,"1","SMC1A"
0.766,1.31921039577402,0.532,1.91871200652465,0.809,0.316,"1","CDC25C"
0.766,0.659998080806045,0.532,0.966990951051659,0.912,0.616,"1","SKA1"
0.766,0.624109729476003,0.532,0.900628087165893,1,0.975,"1","RPLP2"
0.766,0.624412360580217,0.532,0.903100186435951,1,0.975,"1","RP11-572P18.1"
0.765,0.68367233824123,0.53,0.986517643962831,1,0.998,"1","SET"
0.765,0.772425556364122,0.53,1.11782530355469,0.882,0.439,"1","BUB1B"
0.765,0.667165321737747,0.53,0.96981872280483,1,0.925,"1","RPL3P4"
0.765,0.804902840579957,0.53,1.16199781328262,0.971,0.702,"1","KNTC1"
0.765,0.88933157982702,0.53,1.28421088731058,1,0.798,"1","HELLS"
0.765,0.802316724563501,0.53,1.16879253511725,1,0.952,"1","RP4-706A16.3"
0.764,0.641035184373734,0.528,0.92609501234636,0.985,0.593,"1","MAD2L1"
0.764,0.714506054423037,0.528,1.11206277955943,0.971,0.655,"1","RPS24P8"
0.764,0.721396265361729,0.528,1.04641488658604,0.941,0.482,"1","CDC7"
0.763,0.673099387371995,0.526,1.05974902143325,0.971,0.657,"1","RP3-417G15.1"
0.763,0.551740241440159,0.526,0.79667607620061,1,0.986,"1","RPL7P9"
0.762,0.563220645890157,0.524,0.82421193835209,1,0.625,"1","CDK6"
0.762,0.632457073441417,0.524,0.914223689537787,0.956,0.534,"1","CENPK"
0.762,0.670200113033474,0.524,0.970215129797176,1,0.832,"1","ZNF738"
0.762,0.341798920929506,0.524,1.13673162686748,0.809,0.252,"1","RP11-184D12.1"
0.762,0.33915849349651,0.524,0.489783715048645,1,0.832,"1","CENPF"
0.761,1.55886402117611,0.522,2.26559969309242,0.794,0.311,"1","MND1"
0.761,0.562845118841347,0.522,0.812127249404362,1,0.977,"1","RPLP1"
0.761,0.275428623230704,0.522,0.402184019434085,1,0.643,"1","CLEC2D"
0.76,0.668543511520451,0.52,0.968597857865689,0.941,0.593,"1","MAT2B"
0.76,0.471044800085636,0.52,0.681001262833291,0.985,0.561,"1","RFC4"
0.76,0.816086686738437,0.52,1.19837535102192,0.853,0.352,"1","MCM10"
0.759,0.759774822083684,0.518,1.25635992678299,0.956,0.593,"1","HNRNPA3P6"
0.759,0.988141040100325,0.518,1.43641016286852,0.985,0.711,"1","CH507-154B10.2"
0.759,0.553433024479961,0.518,0.799517820954019,1,0.986,"1","RP11-673C5.1"
0.758,0.578584888272493,0.516,0.845623918692647,0.735,0.211,"1","NMU"
0.758,0.668725231449367,0.516,0.974267400778501,0.926,0.498,"1","RFC3"
0.758,0.397237621761126,0.516,1.14153964771785,1,0.814,"1","AL354828.1"
0.758,0.713808241703281,0.516,1.03365107366339,0.882,0.389,"1","PRIM1"
0.758,0.748263145491888,0.516,1.09769854688841,0.882,0.452,"1","DDX11"
0.758,1.30196533250538,0.516,2.14675120257372,0.779,0.359,"1","RP11-864N7.2"
0.757,0.489544820366039,0.514,2.38005179188034,0.647,0.155,"1","MTRNR2L6"
0.757,0.639234191836326,0.514,0.923898993878426,0.971,0.709,"1","EFNA5"
0.757,0.361557190737518,0.514,0.7565306142305,0.853,0.389,"1","RP5-1099D15.1"
0.757,0.728862753325613,0.514,1.39006624862585,0.912,0.632,"1","MEX3D"
0.756,0.534548729580999,0.512,0.771486186429305,1,1,"1","EEF1A1P5"
0.756,0.722906776145277,0.512,1.04726334217716,0.868,0.434,"1","DEPDC1B"
0.756,0.257506387645601,0.512,0.376451205481068,0.779,0.302,"1","MECOM"
0.756,1.02698918097499,0.512,1.49429906817726,0.882,0.439,"1","TYMS"
0.756,0.441695262954307,0.512,0.849117606703191,1,0.857,"1","AC243945.1"
0.756,0.719307034700996,0.512,1.04034439894467,0.956,0.482,"1","RAD51AP1"
0.756,0.633455653563557,0.512,0.914033450220753,1,0.986,"1","SRP9"
0.754,0.107085138166345,0.508,0.74203067368251,1,0.984,"1","CTA-228A9.4"
0.754,0.784839807066508,0.508,1.13858823119448,0.941,0.507,"1","PRR11"
0.754,0.719505618462925,0.508,1.07320489360628,1,0.889,"1","ANKRD40"
0.754,0.982500147230043,0.508,1.43160863080035,0.882,0.43,"1","USP28"
0.753,0.442105885933522,0.506,0.648069737243861,0.765,0.234,"1","CCDC160"
0.753,0.853149494802699,0.506,1.23554663993891,0.985,0.677,"1","ELOVL5"
0.753,0.645156312322965,0.506,0.962522913837478,0.941,0.761,"1","RP11-641D5.1"
0.753,0.526012618475257,0.506,0.761004166703804,0.985,0.595,"1","MIS18BP1"
0.752,0.298671443981932,0.504,0.445460416800589,0.868,0.466,"1","NCAPG2"
0.752,0.923246863560909,0.504,1.35821950254287,0.735,0.241,"1","PROM1"
0.752,0.424684755596754,0.504,0.616087561145645,0.985,0.561,"1","KIF15"
0.752,0.718261339943623,0.504,1.21514625933132,0.971,0.693,"1","RP11-490G8.1"
0.752,0.338878255685318,0.504,0.730009385067004,0.897,0.425,"1","MORF4L1P1"
0.752,0.798666530108477,0.504,1.16340029674222,0.809,0.391,"1","DTL"
0.751,0.894429865758053,0.502,1.2925197000663,0.809,0.339,"1","RPL39P3"
0.751,0.682477964891668,0.502,0.991629501277386,0.985,0.684,"1","AC018738.2"
0.751,0.682477964891668,0.502,0.991629501277386,0.985,0.684,"1","AC107983.4"
0.751,0.603471684543909,0.502,0.893902816722367,1,0.87,"1","MSI1"
0.751,0.68699403364934,0.502,0.998414517122425,0.985,0.677,"1","RPS28P7"
0.751,0.62341676724744,0.502,0.900849553526834,1,0.905,"1","RP11-466H18.1"
0.751,0.545221616125183,0.502,0.806667039192709,0.868,0.38,"1","KIF14"
0.751,0.73790654683375,0.502,1.06745880414382,0.971,0.72,"1","RP11-101E13.5"
0.75,0.733328912667768,0.5,1.37109230283637,0.676,0.191,"1","STRIP2"
0.75,0.630573620847633,0.5,0.912810811682663,1,0.88,"1","MTRNR2L9"
0.75,1.0216415496524,0.5,1.49822115957262,0.971,0.668,"1","CH507-145C22.3"
0.75,1.21971774467177,0.5,1.79027510437467,0.706,0.225,"1","SALL4"
0.75,0.652557927111998,0.5,0.94508854577921,0.897,0.434,"1","RNASEH2A"
0.75,0.675891468495281,0.5,0.978283186662415,0.868,0.466,"1","SPAG5"
0.75,0.18014746504569,0.5,0.270556373551454,0.941,0.45,"1","IGDCC3"
0.75,0.459356200998008,0.5,0.688431994294779,1,0.973,"1","PTMAP5"
0.75,0.100993413503487,0.5,0.148047043711883,0.941,0.598,"1","SLCO1A2"
0.75,0.778484505770978,0.5,1.98868095939809,0.706,0.25,"1","HMGB3P6"
0.75,0.740037700857004,0.5,1.06768252296578,1,0.989,"1","RP5-857K21.11"
0.749,0.308660545848974,0.498,0.449915856554803,0.882,0.436,"1","ETV1"
0.749,0.486931977157502,0.498,0.704768313205441,0.824,0.343,"1","KIF20A"
0.749,0.0724685255741155,0.498,0.105863214643911,0.926,0.498,"1","CCNA2"
0.749,0.699821245004947,0.498,1.01556645766029,0.941,0.552,"1","GINS2"
0.749,0.550551872721676,0.498,0.795233833497928,1,1,"1","CBX5"
0.749,0.765459421047646,0.498,1.10562672230796,1,0.905,"1","RP11-161H23.5"
0.749,0.932598828460202,0.498,1.37478371574098,0.853,0.423,"1","ARHGAP19"
0.749,0.499237539863734,0.498,0.72363024265608,0.897,0.45,"1","KIF2C"
0.748,1.12051956190052,0.496,1.63438304173088,0.941,0.55,"1","MZT1"
0.748,1.11900088103632,0.496,1.6798561165944,0.618,0.12,"1","RP11-365O16.1"
0.747,0.505596953980661,0.494,0.730611321466208,1,0.97,"1","RP11-3P17.3"
0.747,0.517814967690724,0.494,0.747517934294308,1,0.85,"1","TOP2A"
0.747,0.806340218213063,0.494,1.1651148883012,1,0.782,"1","RRM1"
0.746,0.543455233544164,0.492,0.784357773337192,1,0.998,"1","MTRNR2L12"
0.746,0.861167361816613,0.492,1.24299242078042,0.868,0.495,"1","RP11-809N8.5"
0.746,0.358756903601629,0.492,0.518889570862363,1,0.655,"1","KIF20B"
0.745,2.43207401442181,0.49,4.8070558401165,0.706,0.22,"1","ISPD-AS1"
0.745,0.724638871082209,0.49,1.0670433700089,1,0.852,"1","LSM3"
0.745,0.882714205353165,0.49,1.30036687147919,0.897,0.361,"1","LRP2"
0.745,0.660834313479161,0.49,0.964910067967761,0.912,0.561,"1","CENPO"
0.744,0.277639706620874,0.488,0.402499725069071,1,0.998,"1","ESCO2"
0.744,0.617838425423908,0.488,0.89163317008488,1,0.989,"1","XRCC5"
0.744,0.580154937005182,0.488,0.839613489381554,0.897,0.486,"1","BUB1"
0.744,0.469548063376755,0.488,0.687366852922531,0.956,0.607,"1","UHRF1"
0.744,0.631259701294619,0.488,0.917799115146738,0.912,0.523,"1","ENOSF1"
0.744,0.76784391821752,0.488,1.12469457726689,0.985,0.707,"1","IGF2BP1"
0.744,0.64910133449241,0.488,0.937262897836078,1,0.961,"1","HSBP1"
0.744,1.30850930908989,0.488,1.90384571738273,0.824,0.393,"1","AE000658.22"
0.744,0.745897614235455,0.488,1.08257333178235,0.971,0.598,"1","NCAPD2"
0.743,0.498250040252396,0.486,0.719261250185371,1,1,"1","EEF1A1P6"
0.743,0.654717192904224,0.486,0.965241316003026,0.985,0.895,"1","RPL26P19"
0.743,0.307808940772817,0.486,0.446404301717322,0.897,0.457,"1","BLM"
0.743,0.650888104872894,0.486,0.969950170193596,0.765,0.345,"1","E2F7"
0.743,0.704292390048438,0.486,1.01677339531884,1,0.87,"1","FAM60A"
0.742,0.548771424584853,0.484,0.791750195844864,1,1,"1","LDHB"
0.741,0.610658780158487,0.482,0.884936702956147,0.912,0.534,"1","OARD1"
0.741,0.597235054318831,0.482,0.861883251684072,1,0.952,"1","SNRPG"
0.741,0.625451782589615,0.482,0.916813573613247,0.926,0.482,"1","C18orf54"
0.741,0.583570095226328,0.482,0.854134528285856,1,0.959,"1","AC010761.8"
0.741,0.609780781150139,0.482,0.879875832049112,1,0.998,"1","TUBA1C"
0.741,1.60201546735544,0.482,2.41607182489148,0.779,0.361,"1","ILDR2"
0.741,0.584448353853379,0.482,0.862055815558998,0.985,0.673,"1","NES"
0.74,0.604160362336753,0.48,0.872959978122207,1,0.841,"1","H2AFV"
0.74,1.24467705184887,0.48,1.8455337292107,0.779,0.352,"1","LIN28B"
0.74,0.612863764384818,0.48,0.886953756692543,0.985,0.602,"1","EXOSC9"
0.74,0.885583078578966,0.48,1.29710348738689,0.985,0.664,"1","CH507-24F1.1"
0.74,0.568502470943611,0.48,0.824807908728246,0.956,0.605,"1","CASC5"
0.74,0.731745698600828,0.48,1.08494754633039,0.574,0.102,"1","FZD10"
0.74,0.671102576868237,0.48,0.969790666438826,1,0.83,"1","MINOS1"
0.739,0.561467764376742,0.478,0.810234770416656,1,0.991,"1","RPS4X"
0.739,1.02890182633742,0.478,1.48763642509512,0.956,0.682,"1","HIST1H1E"
0.739,0.483281612111917,0.478,0.702876576992326,1,0.966,"1","NUP62"
0.739,0.710865145727387,0.478,1.02774840288846,0.941,0.566,"1","CENPN"
0.739,0.440450424531857,0.478,1.35268851042259,0.897,0.484,"1","CTD-2033A16.2"
0.739,0.433980911736796,0.478,0.736895466147069,1,0.884,"1","AL135745.1"
0.739,0.594786832012403,0.478,0.868551915035201,1,0.893,"1","RP11-290D2.6"
0.739,0.652685616121566,0.478,1.31676859055267,0.75,0.286,"1","RP11-22B23.1"
0.739,0.298409584047612,0.478,0.440538750501664,0.926,0.509,"1","RCC2"
0.738,0.388013432025084,0.476,0.567301064472441,0.838,0.398,"1","SLC25A13"
0.738,0.664447381618988,0.476,0.971249196823708,0.926,0.486,"1","POU3F2"
0.738,0.531529161190979,0.476,0.770428511701578,0.985,0.7,"1","ANKRD32"
0.738,0.551406415600222,0.476,0.894836306021626,0.926,0.575,"1","IL17RD"
0.738,0.695464724157814,0.476,1.00828287316116,1,0.998,"1","COPS7B"
0.738,0.789847779886051,0.476,1.14394774472584,0.853,0.411,"1","NIF3L1"
0.738,0.378932731224336,0.476,0.547886448832445,1,0.995,"1","ORC6"
0.737,0.512384647133846,0.474,0.739315045545611,1,0.991,"1","RPS20"
0.737,2.37651406186159,0.474,3.7606017918238,0.529,0.061,"1","EN2"
0.737,0.66835086474445,0.474,0.967458449406291,0.897,0.45,"1","CENPW"
0.737,1.02824424169191,0.474,1.48986251026363,0.838,0.457,"1","PPIL1"
0.737,0.701167381080707,0.474,1.0131630409654,0.971,0.648,"1","HAT1"
0.737,0.675088660652814,0.474,1.09871695842829,1,0.9,"1","RPL7AP66"
0.737,0.948463276476065,0.474,1.39590051598464,0.721,0.259,"1","CDC6"
0.737,0.575740234912587,0.474,0.843211027117825,0.985,0.798,"1","WASF3"
0.737,0.71787327187263,0.474,1.154643802284,0.868,0.418,"1","IQGAP3"
0.736,0.819406122299458,0.472,1.18845534041934,0.926,0.498,"1","KIF4A"
0.736,0.516368407144931,0.472,0.745783299573571,1,0.798,"1","PSAT1"
0.736,0.791045783428808,0.472,1.14163596041799,0.941,0.67,"1","CCNB1"
0.736,0.377032233325741,0.472,0.550596821879549,1,0.914,"1","GOLIM4"
0.736,0.915856862108636,0.472,1.32324677130041,0.897,0.536,"1","VEPH1"
0.736,0.457087633468266,0.472,0.724206857899933,0.765,0.311,"1","ZNF813"
0.736,0.658333110925886,0.472,0.971562520031249,0.779,0.314,"1","GREB1L"
0.736,0.268523488615285,0.472,0.390367086746068,0.912,0.466,"1","VWA9"
0.736,0.318730028860776,0.472,0.470113878098744,0.868,0.461,"1","ARHGAP11A"
0.736,0.579380863836372,0.472,0.844683529731903,0.853,0.395,"1","NUDT15"
0.735,0.932094556872918,0.47,1.35402115430554,0.868,0.473,"1","FBXO5"
0.735,0.481729302807666,0.47,0.696812846654312,1,0.984,"1","RPL7P1"
0.735,0.453701473798219,0.47,0.654599214751405,1,0.984,"1","RPS23"
0.735,0.748800786122734,0.47,1.21626770947534,0.735,0.257,"1","SGOL1-AS1"
0.735,0.482882533686977,0.47,0.723664122284637,0.824,0.355,"1","EMC3-AS1"
0.735,1.42508224409765,0.47,2.54729320067951,0.603,0.166,"1","HSPE1P2"
0.735,0.630906546039064,0.47,0.956000581798731,0.882,0.502,"1","GDF11"
0.735,0.578159505372393,0.47,0.849579992303468,0.838,0.393,"1","SLC16A9"
0.735,0.787774369185612,0.47,1.13836868842177,0.941,0.666,"1","RPA2"
0.734,0.348007609485363,0.468,0.503889477739954,1,0.868,"1","MMS22L"
0.734,0.851119287097231,0.468,1.23914742197541,1,0.764,"1","CH507-154B10.1"
0.734,0.395141467940057,0.468,0.695595806208112,1,0.882,"1","AL133335.1"
0.734,0.506398277409575,0.468,0.730735124930382,1,1,"1","SUMO2"
0.734,0.52245015929803,0.468,0.753758334333192,1,1,"1","RPL23"
0.734,1.19356744133961,0.468,1.7286382903141,0.794,0.375,"1","TROAP"
0.733,0.739612640126818,0.466,1.07398304879682,0.735,0.314,"1","CHEK2"
0.733,0.836826859604182,0.466,1.2460574757216,0.941,0.573,"1","LRRC37A4P"
0.733,0.156567330639015,0.466,1.85824348711248,0.691,0.243,"1","EIF5AL1"
0.733,0.753198718276338,0.466,1.10439780674924,0.926,0.636,"1","HDGF"
0.733,0.822622038548378,0.466,1.21257437179086,0.971,0.75,"1","SPCS2P4"
0.732,0.711798153827528,0.464,1.03165900511789,0.882,0.495,"1","PTGR1"
0.732,0.182771606219312,0.464,0.264752892847113,0.868,0.43,"1","PBK"
0.732,0.872142274290121,0.464,1.26326125585206,0.853,0.505,"1","HIST1H1C"
0.732,0.358026367783548,0.464,0.517496922539829,0.926,0.607,"1","ACTL6A"
0.732,0.290338796392357,0.464,0.421949547764415,0.882,0.514,"1","TMEM237"
0.732,0.783656361111683,0.464,1.137648960721,0.926,0.67,"1","ZNF43"
0.732,0.433506636061649,0.464,0.669884401819241,1,0.868,"1","SEMA6B"
0.732,0.496151369935455,0.464,0.722404808736571,0.985,0.793,"1","TP53"
0.732,0.219747076843013,0.464,0.367448325329387,0.603,0.136,"1","RP11-83J16.1"
0.732,0.473058254577981,0.464,0.684300709155631,1,0.8,"1","IPO5"
0.732,0.468313312478714,0.464,0.676389695538457,1,0.741,"1","CKAP2"
0.732,0.503912343871569,0.464,0.737688447326091,0.838,0.398,"1","FOXM1"
0.732,0.241517423722386,0.464,0.516017170581272,1,0.998,"1","HNRNPA1P54"
0.732,0.553338620987282,0.464,0.802573646315891,0.868,0.414,"1","RP1-20B21.4"
0.731,0.505483659325916,0.462,0.736109676724849,0.971,0.627,"1","ANP32B"
0.731,0.498608066557029,0.462,0.719451310122617,1,0.948,"1","RPS21"
0.731,0.651810855415575,0.462,1.85742777191107,0.662,0.245,"1","FAM60CP"
0.731,0.912781405124525,0.462,1.32221449584497,0.956,0.561,"1","SALL2"
0.731,0.593093484381074,0.462,0.85823642957867,0.897,0.52,"1","NUP37"
0.73,0.925185417994585,0.46,1.34191552969145,0.735,0.309,"1","HMMR"
0.73,0.420935426858327,0.46,0.613723471254784,0.926,0.534,"1","TMA16"
0.73,0.179924073592749,0.46,0.260244602413428,1,0.65,"1","CENPE"
0.73,0.799960118741157,0.46,1.15550288258483,0.882,0.561,"1","RP11-138C9.1"
0.73,0.699399083967589,0.46,1.01817331809285,0.868,0.502,"1","VSIG10"
0.73,0.458128975354654,0.46,0.660947390724569,1,0.998,"1","RPL41"
0.73,0.733167801191629,0.46,1.06279986206373,0.853,0.43,"1","KIF18A"
0.73,0.452844903903642,0.46,0.655086219340221,0.868,0.486,"1","ZWINT"
0.729,0.410985548038893,0.458,0.595427440167169,1,0.905,"1","NHSL1"
0.729,0.881476349335465,0.458,1.3104444389906,0.765,0.37,"1","MYLK"
0.729,0.543085251719734,0.458,0.846129854922118,0.706,0.252,"1","TICRR"
0.729,0.520393216807736,0.458,0.766287410159727,0.926,0.595,"1","DTX4"
0.729,0.66965124095845,0.458,0.977456234672836,0.824,0.391,"1","TTF2"
0.728,0.842745546153816,0.456,1.24561205397729,0.838,0.416,"1","SCML2"
0.728,1.38111648269445,0.456,3.09054749923145,0.559,0.118,"1","HIST1H4I"
0.728,0.52418907833341,0.456,0.759580082853173,0.912,0.53,"1","NAA50"
0.728,0.836697421240357,0.456,1.36871817641511,0.941,0.616,"1","CH507-145C22.4"
0.728,0.484419727432858,0.456,0.700096604782157,1,0.832,"1","DNMT1"
0.728,1.42172698679093,0.456,2.12142897683948,0.779,0.441,"1","DLEU2"
0.728,0.211365718830378,0.456,0.315745078482484,0.956,0.695,"1","PIK3C2B"
0.728,0.243749300142152,0.456,0.352129654584701,0.838,0.414,"1","CDC20"
0.728,0.236061385945115,0.456,0.399430180452661,1,0.882,"1","FKSG62"
0.727,0.537830779627084,0.454,0.776122975813594,0.985,0.72,"1","PTTG1"
0.727,0.583634234936911,0.454,0.851657164755031,0.912,0.498,"1","BMPR1B"
0.727,0.236230419733219,0.454,0.34227446333766,0.956,0.541,"1","DTYMK"
0.727,0.868133186687105,0.454,1.26634418385362,0.838,0.45,"1","CEP152"
0.727,0.688671579921282,0.454,1.02652074073068,0.912,0.545,"1","RN7SL524P"
0.727,0.455171640963838,0.454,0.663111271537947,0.868,0.459,"1","RAB13"
0.726,0.46801743910277,0.452,0.675369604972939,1,0.857,"1","TMSB15A"
0.726,0.661179736895493,0.452,0.961937545202718,0.809,0.407,"1","RAD54B"
0.726,0.843647540937611,0.452,1.22406074601396,0.897,0.486,"1","ANLN"
0.726,0.553178408344818,0.452,0.798276789483284,1,0.995,"1","TUBB"
0.726,0.531868966549573,0.452,0.836104587023321,0.765,0.336,"1","POLQ"
0.726,0.642925807060447,0.452,0.927634817817516,1,0.948,"1","KPNA2"
0.726,0.865762963561577,0.452,1.2509416463279,0.912,0.536,"1","KIF23"
0.725,0.543104678133213,0.45,0.783684743371229,1,0.973,"1","XXbac-BPG252P9.9"
0.725,0.63706839181449,0.45,0.929862574736734,0.809,0.343,"1","CENPH"
0.725,0.526292407869231,0.45,0.776217992176624,0.926,0.47,"1","RP11-452N17.1"
0.725,1.3971246463805,0.45,2.0338214405535,0.676,0.252,"1","CA14"
0.724,0.861033701695918,0.448,1.54719720101267,0.809,0.464,"1","HIST1H2AG"
0.724,0.465262533004676,0.448,0.671776606894177,1,0.98,"1","RPL15P3"
0.724,0.870146445989961,0.448,1.25557016590783,0.926,0.577,"1","UBE2C"
0.724,0.616320426413256,0.448,0.891384364012623,0.926,0.566,"1","TPX2"
0.724,0.48249450750049,0.448,0.702523364105841,0.765,0.341,"1","NCAPH"
0.724,0.628428304871091,0.448,0.910637419778368,0.897,0.505,"1","C17orf75"
0.724,1.99585489001542,0.448,2.9711691871473,0.588,0.155,"1","SNORD3B-2.3"
0.724,0.937397647850605,0.448,1.59191011514832,0.662,0.236,"1","SNORD3B-2.2"
0.724,0.521644405503563,0.448,0.759603425256822,0.809,0.407,"1","ZWILCH"
0.724,0.705262046636554,0.448,1.01834547271429,1,0.843,"1","EXOSC8"
0.724,0.0700230673553035,0.448,0.1022669796856,0.926,0.47,"1","KIF11"
0.723,0.396721211686366,0.446,0.572383053847014,1,0.991,"1","RPS6"
0.723,1.03135316610945,0.446,1.90741163141775,0.632,0.205,"1","NOP56P1"
0.723,0.640398184078651,0.446,0.934432843027726,0.838,0.425,"1","MGME1"
0.723,0.0932902893632033,0.446,0.135747662341502,0.882,0.441,"1","AAMP"
0.723,1.98908096595326,0.446,2.94707959295178,0.588,0.157,"1","SNORD3B-2"
0.723,0.567178125085409,0.446,0.824846456622319,0.971,0.648,"1","DNAJC9"
0.722,0.476010482620579,0.444,0.686808116157261,1,0.984,"1","RPL32"
0.722,0.825995981977362,0.444,1.19758921016875,0.838,0.436,"1","NUP85"
0.722,0.528018958085966,0.444,0.905139899498382,0.853,0.468,"1","LRRC37A17P"
0.722,0.11647076982498,0.444,0.169730326394753,0.75,0.316,"1","OIP5"
0.722,0.578587549112151,0.444,0.84160901180051,0.809,0.355,"1","SKA3"
0.722,0.448405914917158,0.444,0.653591651277215,1,0.841,"1","RUSC1-AS1"
